woo_product_id,shopify_handle,title,status,vendor,product_type,tags,sku,price,compare_at_price,collection_handles,image_count,variant_count,legacy_woo_id_metafield,seo_title_source,seo_description_source
231,touch-kp-exfoliating-wash-8floz-237ml,Touch Kp Exfoliating Wash 8Floz/237Ml,active,Touch,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash, Exfoliators, Peels &amp; Scrubs",288-1-item,30.0,,face-cleansers-wash|exfoliators-peels-scrubs|touch,1,1,231,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
232,touch-kp-exfoliating-lotion,Touch Kp Exfoliating Lotion,active,Touch,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream, Exfoliators, Peels &amp; Scrubs",510-1-item,30.0,,moisturizers|exfoliators-peels-scrubs|touch,1,1,232,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
233,touch-acne-treatment-gel,Touch Acne Treatment Gel,active,Touch,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream",289-1-item,30.0,,moisturizers|touch,1,1,233,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
234,touch-bright-and-clear-cream-2-oz-56-7,Touch Bright And Clear Cream 2 Oz /56.7,active,Touch,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream, Dark spots &amp; Discoloration serums",290-1-item,30.0,,moisturizers|serums-treatment|touch,1,1,234,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
235,touch-ingrown-hair-roll-on,Touch Ingrown Hair Roll On,active,Touch,Roll On,"Bath &amp; Body Care, Roll On",291-1-item,25.0,,roll-on|touch,1,1,235,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
236,dr-teals-vitamin-c-lotion-18fl-oz-532ml,Dr Teals Vitamin C Lotion 18Fl Oz/532Ml,active,Dr Teal's,Body Lotion,"Bath &amp; Body Care, Body Lotion",292-1-item,18.0,,body-lotion|dr-teals,1,1,236,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
237,dr-teals-vitamin-c-body-wash-24fl-710ml,Dr Teals Vitamin C Body Wash 24Fl/710Ml,active,Dr Teal's,Body Wash,"Bath &amp; Body Care, Body Wash",293-1-item,18.0,,body-wash|dr-teals,1,1,237,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
239,dr-teals-citrus-sugar-scrub-19oz-538ml,Dr Teals Citrus Sugar Scrub 19Oz/ 538Ml,active,Dr Teal's,Body Scrubs,"Bath &amp; Body Care, Body Scrubs",276-1-item,18.0,,body-scrubs|dr-teals,1,1,239,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
240,dr-teals-elderberry-scrub-19oz-538ml,Dr Teals Shea Butter & Almond oil Scrub 19Oz /538Ml,active,Dr Teal's,Body Scrubs,"Bath &amp; Body Care, Body Scrubs",277-1-item,16.0,,body-scrubs|dr-teals,1,1,240,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
242,dr-teals-bath-body-oil-8-7fl,Dr Teals Bath &amp;Amp; Body Coconut Oil 8.7Fl,active,Dr Teal's,Body Oil,"Bath &amp; Body Care, Body Oil",278-1-item,18.0,,body-oil|dr-teals,1,1,242,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
243,medi-peel-vitamin-c-lotion,Medi-Peel Vitamin C Lotion,draft,Medi Peel,Body Lotion,"Bath &amp; Body Care, Body Lotion",,1.0,,body-lotion|medi-peel,1,1,243,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
244,amlactin-intensive-healing-lotion-225g,Amlactin Intensive Healing Lotion,active,Amlactin,Body Lotion,"Bath &amp; Body Care, Body Lotion",279-1-item,38.0,,body-lotion|amlactin,1,2,244,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
246,amlactin-daily-moisturizing,Amlactin Daily Moisturizing (Improved Formula Scent Free),active,Amlactin,Body Lotion,"Bath &amp; Body Care, Body Lotion",280-1-item,40.0,,body-lotion|amlactin,1,3,246,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
247,amlactin-daily-moisturizing-576g,Amlactin Daily Moisturizing Lotion 567g,draft,Amlactin,Body Lotion,"Bath &amp; Body Care, Body Lotion",,40.0,,body-lotion|amlactin,1,1,247,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
248,medix-5-5-vitamin-c-cream-15floz-144,Medix 5.5 Vitamin C Cream 15Floz/144,active,Medix 5.5,Body Lotion,"Bath &amp; Body Care, Body Lotion",281-1-item,25.0,,body-lotion|medix-5-5,1,1,248,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
249,medix-5-5-vitamin-c-serum,Medix 5.5 Vitamin C Serum,draft,Medix 5.5,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment",509-1-item,16.0,,serums-treatment|medix-5-5,1,1,249,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
250,medix-5-5-retinol-cream-15floz-144ml,Medix 5.5 Retinol Cream 15Floz/144M,active,Medix 5.5,Body Lotion,"Bath &amp; Body Care, Body Lotion",282-1-item,25.0,,body-lotion|medix-5-5,1,1,250,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
251,hatomugi-sunscreen-250ml,Hatomugi Sunscreen 250Ml,active,Hatomugi,Sunscreen,"Skin Care, Sunscreen",283-1-item,18.0,,sunscreen|hatomugi,1,1,251,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
252,nivea-uv-water-gel-sunscreen-140g,Nivea Uv Water Gel Sunscreen 140G,active,Nivea,Sunscreen,"Skin Care, Sunscreen",284-1-item,18.0,,sunscreen|nivea,1,1,252,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
253,good-molecules-daily-brightening-serum-30ml,Good Molecules Daily Brightening Serum 30Ml,active,Good Molecules,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment",285-1-item,16.0,,serums-treatment|good-molecules,1,1,253,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
254,good-molecules-niacinamide-serum-30ml,Good Molecules Niacinamide Serum 30Ml,active,Good Molecules,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment",286-1-item,15.0,,serums-treatment|good-molecules,1,1,254,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
255,good-molecules-overnight-treatment-30ml,Good Molecules Overnight Treatment 30Ml,active,Good Molecules,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment",274-1-item,15.0,,serums-treatment|good-molecules,1,1,255,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
256,good-molecules-gentle-retinol-cream-30ml,Good Molecules Gentle Retinol Cream 30Ml,active,Good Molecules,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream",275-1-item,15.0,,moisturizers|good-molecules,1,1,256,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
257,good-molecules-niacinamide-brightening-toner-120ml,Good Molecules Niacinamide Brightening Toner 120Ml,active,Good Molecules,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence",269-1-item,18.0,,face-toners-mist-essence|good-molecules,1,1,257,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
258,good-molecules-niacinamide-brightening-toner-30ml,Good Molecules Niacinamide Brightening Toner 30Ml,draft,Good Molecules,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence",,12.0,,face-toners-mist-essence|good-molecules,1,1,258,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
259,good-molecules-discoloration-serum-30ml,Good Molecules Discoloration Serum 30Ml,active,Good Molecules,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment",270-1-item,18.0,,serums-treatment|good-molecules,1,1,259,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
260,cosrx-propolis-synergy-toner-150ml,Cosrx Propolis Synergy Toner 150Ml,active,Cosrx,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash, Face Toners, Mist &amp; Essence",271-1-item,17.0,,face-cleansers-wash|face-toners-mist-essence|cosrx,1,1,260,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
261,cosrx-dual-essence,Cosrx Dual Essence,active,Cosrx,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment",272-1-item,27.0,,serums-treatment|cosrx,1,1,261,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
262,cosrx-snail-mucin-essence-100ml,Cosrx Snail Mucin Essence 100Ml,active,Cosrx,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence",273-1-item,18.99,,face-toners-mist-essence|cosrx,1,1,262,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
263,cosrx-snail-92-all-in-one-cream-100g,Cosrx Snail 92 All In One Cream 100G,active,Cosrx,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream",,18.99,,moisturizers|cosrx,1,1,263,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
265,cosrx-bha-black-head-power-liquid-100ml,Cosrx Bha Black Head Power Liquid 100Ml,draft,Cosrx,"Face Toners, Mist &amp; Essence","Skin Care, Face Toners, Mist &amp; Essence",263-1-item,17.0,,face-toners-mist-essence|cosrx,1,1,265,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
268,cosrx-salicylic-gentle-cleanser-150ml,Cosrx Salicylic Gentle Cleanser 150Ml,active,Cosrx,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash",264-1-item,15.0,,face-cleansers-wash|cosrx,1,1,268,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
269,cosrx-low-ph-gel-cleanser-150ml,Cosrx Low Ph Gel Cleanser 150Ml,active,Cosrx,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash",265-1-item,13.0,,face-cleansers-wash|cosrx,1,1,269,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
271,cosrx-oil-free-moisturizer-100ml,Cosrx Oil-Free Moisturizer 100Ml,active,Cosrx,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream",266-1-item,18.0,,moisturizers|cosrx,1,1,271,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
277,skin-aqua-sunscreen-110g,Skin Aqua Sunscreen 110G,draft,Skin Aqua,Sunscreen,"Skin Care, Sunscreen",267-1-item,15.0,,sunscreen|skin-aqua,1,1,277,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
278,skin-aqua-sunscreen-140g,Skin Aqua Sunscreen 140G,active,Skin Aqua,Sunscreen,"Skin Care, Sunscreen",268-1-item,18.0,,sunscreen|skin-aqua,1,1,278,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
280,isntree-hyaluronic-watery-sun-gel-50ml,Isntree Hyaluronic Watery Sun Gel 50Ml,active,Isntree,Sunscreen,"Skin Care, Sunscreen",508-1-item,18.0,,sunscreen|isntree,1,1,280,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
281,isntree-hyaluronic-acid-toner,Isntree Hyaluronic Acid Toner,active,Isntree,Face,"Face, Skin Care, Face Toners, Mist &amp; Essence",,17.0,,face|face-toners-mist-essence|isntree,1,1,281,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
282,isntree-hyaluronic-acid-toner-plus,Isntree Hyaluronic Acid Toner Plus,draft,Isntree,Face,"Face, Skin Care, Face Toners, Mist &amp; Essence",,16.0,,face|face-toners-mist-essence|isntree,1,1,282,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
283,isntree-green-tea-fresh-toner,Isntree Green Tea Fresh Toner,draft,Isntree,Face,"Face, Skin Care, Face Toners, Mist &amp; Essence",,16.0,,face|face-toners-mist-essence|isntree,1,1,283,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
